id,first_name,last_name,age,city,department,salary,years_experience,is_manager,skill_level,join_year
746,Kazimierz,Paśnik,25,Kraków,Finance,17321,2,False,lead,2022
747,Tymoteusz,Bobrowicz,33,Warszawa,Marketing,8635,10,False,mid,2024
748,Mikołaj,Cyganik,38,Warszawa,Marketing,5276,3,False,junior,2025
749,Sandra,Hankiewicz,31,Łódź,HR,17102,0,False,lead,2010
750,Oliwier,Pasieczna,54,Wrocław,Marketing,8487,31,False,mid,2017
751,Wiktor,Teodorowicz,22,Lublin,Sales,18270,0,False,lead,2020
752,Adrianna,Częścik,65,Gdańsk,Support,12889,19,True,mid,2020
753,Olgierd,Korab,27,Kraków,IT,15073,3,False,senior,2016
754,Tola,Kandzia,41,Gdańsk,Finance,17293,12,True,senior,2016
755,Aniela,Makoś,30,Łódź,Sales,6058,0,False,junior,2019
756,Borys,Grzelec,53,Warszawa,HR,15675,28,False,lead,2022
757,Aleksander,Białasik,29,Łódź,Finance,14697,3,False,senior,2014
758,Angelika,Posłuszny,59,Warszawa,IT,19430,14,False,lead,2011
759,Róża,Apostel,37,Gdańsk,Support,5098,4,False,junior,2024
760,Antoni,Surdyk,61,Warszawa,Operations,17437,10,True,senior,2017
761,Malwina,Jachimczak,26,Lublin,Support,9028,1,False,mid,2013
762,Blanka,Rejmer,65,Kraków,Support,7886,36,False,mid,2015
763,Dominik,Glenc,43,Warszawa,Finance,7766,2,False,junior,2015
764,Sara,Gowin,50,Warszawa,IT,19040,7,False,lead,2015
765,Maksymilian,Macek,23,Warszawa,Support,7131,1,False,junior,2019
766,Tymon,Stanisławek,48,Katowice,Marketing,13309,22,False,senior,2024
767,Hubert,Latek,48,Gdańsk,IT,19547,7,False,lead,2012
768,Janina,Elert,62,Warszawa,IT,14671,19,True,mid,2013
769,Arkadiusz,Kasak,61,Rzeszów,Sales,13652,23,False,senior,2018
770,Gaja,Potaczek,25,Warszawa,Operations,7037,1,False,junior,2015
771,Gustaw,Chalimoniuk,32,Warszawa,Finance,17529,10,False,lead,2020
772,Dorota,Świerad,61,Katowice,Support,4819,29,False,junior,2025
773,Kornelia,Teper,54,Kraków,Finance,7216,7,False,junior,2016
774,Oliwier,Piotrkowicz,65,Warszawa,IT,8189,20,False,junior,2016
775,Bianka,Jakubiuk,46,Gdańsk,IT,7385,7,False,junior,2024
776,Przemysław,Jas,33,Wrocław,IT,10604,6,False,mid,2016
777,Aniela,Staręga,43,Gdańsk,HR,9406,4,True,junior,2024
778,Olaf,Rzeszut,48,Warszawa,HR,12196,5,False,senior,2017
779,Natan,Broniarek,27,Poznań,Support,13595,3,False,senior,2018
780,Agnieszka,Bełz,22,Kraków,HR,13923,0,False,senior,2014
781,Urszula,Lelonek,58,Warszawa,Support,9765,0,False,mid,2011
782,Patryk,Bojczuk,49,Katowice,Marketing,13228,16,True,mid,2017
783,Marianna,Bojczuk,27,Łódź,Finance,13968,4,False,senior,2019
784,Juliusz,Maszczyk,37,Łódź,IT,8836,2,False,junior,2010
785,Marcin,Jaje,51,Lublin,Finance,14017,14,False,senior,2024
786,Lidia,Samul,62,Warszawa,Operations,12133,0,False,senior,2019
787,Tomasz,Stwora,49,Rzeszów,Sales,6131,24,False,junior,2020
788,Karol,Gruszczyk,25,Warszawa,Finance,13997,2,False,senior,2021
789,Kornelia,Grzech,33,Warszawa,Marketing,9571,10,False,mid,2017
790,Mariusz,Kolek,56,Katowice,Marketing,9059,7,False,mid,2017
791,Adrian,Roch,42,Poznań,Finance,17027,11,True,senior,2021
792,Stanisław,Smagała,50,Lublin,Sales,10982,15,False,mid,2019
793,Melania,Mordal,50,Łódź,Marketing,8468,19,False,mid,2016
794,Kornel,Posłuszna,51,Białystok,HR,4947,2,False,junior,2015
795,Marcel,Ryszkiewicz,39,Poznań,Operations,8092,3,False,mid,2019
796,Maks,Czerniakiewicz,48,Warszawa,HR,7587,21,False,mid,2019
797,Kaja,Drej,34,Katowice,Operations,6375,1,False,junior,2023
798,Mikołaj,Puła,59,Katowice,Sales,10971,21,False,mid,2024
799,Fabian,Szyguła,51,Białystok,HR,8428,9,False,mid,2025
800,Paweł,Mijas,45,Warszawa,Finance,13181,9,False,senior,2015
801,Dorota,Piegza,56,Warszawa,Marketing,5828,18,False,junior,2015
802,Marcin,Styn,37,Kraków,IT,7255,3,False,junior,2016
803,Karina,Wojtak,57,Rzeszów,IT,10165,2,False,mid,2019
804,Dominik,Janisz,29,Poznań,IT,10811,0,False,mid,2014
805,Dagmara,Zmuda,22,Kraków,Operations,10349,0,False,mid,2014
806,Oliwier,Irla,58,Warszawa,Sales,14056,28,True,mid,2013
807,Konstanty,Panasiewicz,41,Lublin,Finance,11725,0,True,mid,2016
808,Artur,Zawartka,59,Białystok,HR,9705,33,True,junior,2024
809,Marianna,Szylar,65,Rzeszów,Finance,18970,42,False,lead,2011
810,Melania,Biesaga,64,Łódź,Finance,8549,23,False,mid,2019
811,Dagmara,Kwasek,44,Wrocław,Sales,10619,11,False,mid,2023
812,Cezary,Kozaczuk,50,Łódź,Operations,6696,9,False,junior,2014
813,Grzegorz,Leszczuk,59,Kraków,Support,6073,5,False,junior,2012
814,Fabian,Boba,59,Wrocław,Support,6976,24,False,junior,2024
815,Nataniel,Cichowlas,58,Lublin,HR,5736,8,False,junior,2019
816,Grzegorz,Kominiak,53,Katowice,IT,8435,29,False,junior,2013
817,Julian,Matejuk,63,Poznań,Marketing,8688,18,False,mid,2018
818,Blanka,Osiadacz,53,Wrocław,Sales,9856,4,False,mid,2025
819,Julian,Bawoł,29,Gdańsk,Operations,8239,5,False,mid,2014
820,Antoni,Oleksiewicz,42,Warszawa,IT,15218,14,False,senior,2021
821,Liwia,Wacławczyk,25,Gdańsk,IT,7250,2,False,junior,2013
822,Albert,Getka,60,Lublin,Operations,9233,10,False,mid,2018
823,Agnieszka,Gogola,65,Gdańsk,Operations,10122,23,True,junior,2019
824,Damian,Lipowicz,45,Białystok,IT,11561,15,False,mid,2017
825,Fabian,Calik,34,Gdańsk,Operations,14179,12,False,senior,2013
826,Arkadiusz,Parzonka,48,Warszawa,IT,21926,14,True,lead,2019
827,Nicole,Wlazły,45,Białystok,Sales,14201,4,False,senior,2015
828,Karol,Garczyk,41,Warszawa,IT,14428,0,False,senior,2019
829,Mikołaj,Sulik,30,Warszawa,Marketing,5518,3,False,junior,2010
830,Damian,Dynak,52,Warszawa,IT,11929,24,False,mid,2011
831,Franciszek,Ochab,52,Warszawa,HR,18895,3,True,lead,2013
832,Maksymilian,Białk,60,Warszawa,Marketing,11796,13,True,mid,2018
833,Sara,Maligłówka,59,Lublin,Operations,10068,22,False,mid,2012
834,Kaja,Smykla,28,Warszawa,IT,10654,6,False,mid,2015
835,Sara,Krężołek,56,Warszawa,IT,19444,0,False,lead,2021
836,Jeremi,Ochnik,59,Rzeszów,IT,11054,11,False,mid,2023
837,Ida,Brzykcy,35,Warszawa,Support,5151,8,False,junior,2014
838,Mieszko,Kałwak,53,Gdańsk,IT,13973,23,False,senior,2022
839,Kamil,Latacz,40,Kraków,Support,9968,14,False,mid,2023
840,Tola,Łyczek,40,Warszawa,Operations,6505,13,False,junior,2015
841,Anna Maria,Małż,22,Wrocław,Sales,9288,0,False,mid,2014
842,Norbert,Bulanda,47,Rzeszów,Marketing,8891,12,False,mid,2012
843,Borys,Drobik,45,Gdańsk,Support,9439,6,False,mid,2025
844,Adam,Opoka,39,Katowice,Support,14170,8,False,senior,2022
845,Gabriel,Bok,53,Wrocław,IT,7445,17,False,junior,2014
846,Bruno,Biesaga,23,Lublin,Sales,16533,0,True,senior,2022
847,Sebastian,Melcer,60,Gdańsk,IT,11629,20,True,junior,2025
848,Juliusz,Bartoś,51,Poznań,Sales,8014,6,False,junior,2010
849,Arkadiusz,Engler,24,Warszawa,Finance,14312,1,False,senior,2024
850,Jan,Klęczar,24,Łódź,Operations,5672,0,False,junior,2025
851,Kornelia,Chlebek,49,Wrocław,Marketing,10209,4,False,mid,2025
852,Adrian,Ciećko,52,Poznań,Finance,14047,17,False,senior,2021
853,Ewelina,Imiołczyk,40,Gdańsk,IT,8891,10,False,junior,2010
854,Olaf,Męcik,62,Wrocław,Support,7931,21,False,mid,2017
855,Melania,Krzystek,37,Gdańsk,Support,11948,7,True,mid,2013
856,Maks,Armatys,43,Kraków,Finance,7826,5,False,junior,2023
857,Ewa,Kuśmider,39,Gdańsk,Support,9298,0,False,mid,2020
858,Maciej,Zaniewicz,58,Warszawa,Marketing,14259,6,False,senior,2020
859,Kacper,Bojarczuk,32,Rzeszów,IT,6808,9,False,junior,2016
860,Igor,Klisz,40,Rzeszów,Finance,5876,8,False,junior,2013
861,Jędrzej,Buszko,59,Gdańsk,Sales,7222,21,False,junior,2012
862,Marianna,Witka,63,Kraków,Marketing,9897,19,False,mid,2022
863,Olga,Sromek,38,Katowice,IT,14614,16,True,mid,2015
864,Urszula,Bartoś,58,Rzeszów,Marketing,7382,31,False,junior,2023
865,Oliwier,Polasik,58,Wrocław,IT,10729,3,False,mid,2023
866,Michał,Wudarczyk,48,Białystok,Sales,13893,10,False,senior,2019
867,Alan,Hołysz,63,Gdańsk,Finance,9286,10,True,junior,2010
868,Róża,Paczos,37,Gdańsk,Finance,8651,9,False,mid,2016
869,Olgierd,Kopij,32,Kraków,Operations,5720,4,False,junior,2011
870,Justyna,Usarek,53,Białystok,HR,4760,1,False,junior,2023
871,Dominik,Ruszel,45,Warszawa,Support,8275,21,False,mid,2017
872,Justyna,Kuczak,29,Lublin,Support,8731,1,False,mid,2025
873,Blanka,Koziarz,27,Katowice,HR,9097,1,False,mid,2017
874,Maksymilian,Tylman,49,Warszawa,Support,5741,6,False,junior,2011
875,Fabian,Pasieczna,53,Warszawa,Sales,9809,23,False,mid,2018
876,Natan,Wójcikiewicz,31,Wrocław,HR,9981,5,False,mid,2011
877,Józef,Citko,64,Katowice,IT,10766,3,False,mid,2021
878,Alan,Jarczyk,65,Kraków,Finance,13109,7,True,mid,2018
879,Apolonia,Gmurczyk,41,Katowice,HR,16156,2,False,lead,2024
880,Oliwier,Potaczek,62,Katowice,Finance,15828,20,True,senior,2025
881,Apolonia,Lemieszek,52,Lublin,Marketing,8611,23,False,mid,2015
882,Nataniel,Zmarzły,38,Wrocław,Marketing,6538,16,False,junior,2024
883,Tymon,Księżak,23,Warszawa,Finance,8512,0,False,mid,2022
884,Paweł,Rurarz,34,Gdańsk,IT,10032,10,False,mid,2023
885,Juliusz,Kopczyk,42,Katowice,HR,8841,14,False,mid,2019
886,Tymoteusz,Plona,34,Warszawa,Operations,10336,1,False,mid,2017
887,Marcin,Trojanowicz,23,Łódź,Sales,18694,0,False,lead,2016
888,Igor,Wojtalik,38,Gdańsk,Sales,7307,5,False,junior,2015
889,Anastazja,Musiolik,58,Poznań,Operations,7024,7,False,junior,2013
890,Sylwia,Wiza,36,Rzeszów,Operations,7024,11,False,junior,2022
891,Elżbieta,Śliż,30,Gdańsk,Support,12475,6,False,senior,2023
892,Sylwia,Czuryło,33,Warszawa,Support,13547,6,False,senior,2017
893,Kazimierz,Rajman,45,Wrocław,IT,10824,18,False,mid,2022
894,Jędrzej,Barteczko,65,Łódź,Marketing,12590,13,False,senior,2011
895,Monika,Gajdzik,25,Poznań,Finance,18950,2,False,lead,2011
896,Natasza,Basaj,22,Wrocław,Support,8241,0,False,mid,2011
897,Emil,Wyroślak,59,Poznań,Support,5240,11,False,junior,2012
898,Jacek,Kosowicz,42,Kraków,HR,9544,16,False,mid,2018
899,Adam,Szalast,45,Lublin,Sales,6880,13,False,junior,2020
900,Dorota,Bródka,49,Rzeszów,Marketing,10002,5,False,mid,2011
901,Fabian,Tołoczko,34,Warszawa,Sales,7713,2,False,junior,2023
902,Aniela,Wdowczyk,29,Wrocław,Marketing,7219,7,False,junior,2013
903,Adam,Bany,31,Warszawa,HR,9583,1,False,mid,2018
904,Stefan,Fiedorczuk,58,Rzeszów,Sales,10505,13,False,mid,2012
905,Tomasz,Grzelec,37,Lublin,IT,9999,15,False,mid,2022
906,Gaja,Krystkowiak,45,Warszawa,HR,20385,18,True,lead,2025
907,Ernest,Bociek,51,Gdańsk,IT,19355,20,False,lead,2020
908,Elżbieta,Rębiś,58,Warszawa,Sales,6027,8,False,junior,2012
909,Maciej,Mirończuk,57,Kraków,IT,8133,24,False,junior,2012
910,Anita,Ładniak,23,Katowice,HR,5131,0,False,junior,2013
911,Rafał,Glonek,41,Katowice,Support,14171,15,False,senior,2014
912,Lidia,Dawiec,44,Wrocław,IT,8089,21,False,junior,2025
913,Krystian,Łukowicz,39,Wrocław,Finance,7244,13,False,junior,2012
914,Aniela,Małota,24,Wrocław,IT,10135,2,False,mid,2025
915,Cyprian,Żelasko,55,Poznań,IT,7730,33,False,junior,2014
916,Karol,Jonik,30,Poznań,HR,14813,4,True,senior,2011
917,Tymoteusz,Rejniak,54,Wrocław,Finance,9537,6,False,mid,2021
918,Witold,Karwala,38,Warszawa,Marketing,12946,2,False,senior,2022
919,Monika,Sabała,24,Łódź,HR,9342,0,False,mid,2018
920,Anna Maria,Zinkiewicz,43,Warszawa,Support,5135,5,False,junior,2023
921,Damian,Nagel,56,Warszawa,IT,8159,1,False,junior,2025
922,Mariusz,Małyszek,41,Gdańsk,Marketing,13817,19,False,senior,2019
923,Tobiasz,Semik,27,Warszawa,Operations,5770,1,False,junior,2010
924,Natan,Bochnak,35,Łódź,Finance,10706,7,False,mid,2016
925,Mikołaj,Imiela,27,Warszawa,Finance,16124,2,True,senior,2024
926,Józef,Stanisławek,53,Wrocław,IT,8104,30,False,junior,2011
927,Kornel,Klamka,43,Lublin,Finance,7530,0,False,junior,2019
928,Dagmara,Franaszek,24,Poznań,Marketing,10198,1,False,mid,2017
929,Ernest,Gogół,25,Kraków,IT,11208,0,False,mid,2025
930,Iwo,Indyka,29,Łódź,Finance,9160,7,False,mid,2019
931,Krystian,Borkiewicz,34,Kraków,IT,10889,7,False,mid,2024
932,Maksymilian,Sypuła,30,Wrocław,Finance,13975,4,False,senior,2025
933,Julian,Łepek,32,Łódź,IT,7209,9,False,junior,2016
934,Fabian,Bacia,32,Katowice,Support,8661,9,False,mid,2016
935,Kamila,Banachowicz,57,Wrocław,HR,16215,3,False,lead,2011
936,Gaja,Białach,26,Gdańsk,IT,10556,2,False,mid,2020
937,Karol,Laszczyk,44,Gdańsk,Operations,14111,1,False,senior,2013
938,Melania,Miękina,25,Rzeszów,Marketing,14700,3,False,senior,2013
939,Kornel,Dywan,57,Warszawa,IT,10981,2,False,mid,2015
940,Hubert,Posłuszna,40,Poznań,Operations,13489,14,False,senior,2020
941,Anna Maria,Deluga,30,Wrocław,Finance,13504,1,False,senior,2025
942,Kaja,Doruch,43,Warszawa,Finance,9977,9,False,mid,2017
943,Olgierd,Gniewek,31,Kraków,Operations,9676,8,False,mid,2024
944,Olgierd,Fiołka,55,Wrocław,Operations,18119,23,False,lead,2012
945,Grzegorz,Okraska,27,Rzeszów,IT,12651,2,True,mid,2014
946,Cyprian,Peda,58,Rzeszów,Operations,17211,3,False,lead,2023
947,Ada,Wojtyś,47,Lublin,Marketing,13609,21,False,senior,2010
948,Artur,Matla,39,Warszawa,Finance,10729,16,False,mid,2024
949,Marcin,Nałęcz,44,Warszawa,HR,11870,20,True,mid,2022
950,Gustaw,Wiercigroch,30,Kraków,IT,19635,8,False,lead,2020
951,Oskar,Jędraszczyk,62,Białystok,Sales,7044,10,False,junior,2023
952,Rozalia,Wawrzyk,54,Lublin,HR,12007,7,False,senior,2011
953,Anna Maria,Wdowczyk,63,Gdańsk,IT,10467,7,False,mid,2017
954,Natan,Westfal,44,Katowice,Marketing,6746,9,False,junior,2017
955,Adrian,Fryś,28,Warszawa,Operations,8600,2,False,mid,2023
956,Albert,Golda,48,Wrocław,IT,6819,2,False,junior,2021
957,Miłosz,Wawszczyk,65,Gdańsk,Operations,10393,33,False,mid,2025
958,Leon,Hanzel,62,Łódź,Support,17407,27,False,lead,2015
959,Monika,Zdziech,31,Łódź,IT,8667,8,False,junior,2013
960,Klara,Kukuczka,35,Katowice,Support,8186,7,False,mid,2023
961,Marek,Kuska,29,Kraków,Sales,13048,1,True,mid,2021
962,Ryszard,Dzienniak,41,Katowice,IT,9699,9,False,mid,2019
963,Adrianna,Sztaba,40,Katowice,IT,6776,6,False,junior,2011
964,Ewelina,Jaremko,48,Gdańsk,Support,9646,15,False,mid,2014
965,Fabian,Lepka,30,Katowice,Marketing,9532,8,False,mid,2012
966,Natasza,Wawrzyk,61,Kraków,Finance,10314,39,False,mid,2018
967,Eryk,Wojcik,63,Łódź,Sales,14065,5,False,senior,2013
968,Anita,Sulich,63,Rzeszów,Sales,8135,35,False,junior,2016
969,Marcelina,Kulus,52,Warszawa,Support,11777,16,False,senior,2018
970,Ryszard,Cisoń,35,Lublin,Sales,17985,3,True,senior,2020
971,Fryderyk,Dudczak,47,Lublin,IT,8199,18,False,junior,2010
972,Liwia,Oleksik,55,Warszawa,Support,8868,20,False,mid,2014
973,Miłosz,Łaś,33,Warszawa,Support,11941,4,False,senior,2020
974,Ksawery,Kara,33,Kraków,IT,14827,0,False,senior,2018
975,Sebastian,Jeżyna,46,Kraków,Sales,7883,3,False,junior,2022
976,Iwo,Solarek,29,Wrocław,Finance,7169,4,False,junior,2017
977,Karina,Żymełka,23,Gdańsk,IT,10014,1,False,mid,2019
978,Mariusz,Pośnik,58,Lublin,Sales,9383,26,False,mid,2021
979,Paweł,Mytnik,56,Poznań,Finance,14350,10,False,senior,2011
980,Eliza,Kozień,22,Gdańsk,Marketing,16446,0,False,lead,2025
981,Marcel,Szyda,39,Wrocław,Finance,14896,8,False,senior,2019
982,Karol,Fuławka,24,Gdańsk,HR,12003,0,False,senior,2014
983,Miłosz,Wakuła,57,Warszawa,Sales,14203,17,False,senior,2018
984,Aniela,Korab,50,Rzeszów,HR,6955,8,False,junior,2020
985,Tymon,Zaguła,23,Warszawa,Sales,9510,0,False,mid,2023
986,Justyna,Oleksiewicz,57,Poznań,Operations,12317,31,False,senior,2010
987,Borys,Łaś,64,Kraków,Operations,9466,28,False,mid,2022
988,Aniela,Piekart,33,Warszawa,Finance,16538,11,False,lead,2017
989,Nataniel,Hejduk,23,Łódź,IT,10741,1,False,mid,2017
990,Urszula,Lesisz,36,Warszawa,Sales,19282,7,False,lead,2016
991,Ewa,Szmaj,22,Gdańsk,IT,19549,0,False,lead,2025
992,Mariusz,Pik,32,Katowice,Marketing,5918,8,False,junior,2012
993,Ernest,Golon,59,Warszawa,Support,13842,8,False,senior,2018
994,Mariusz,Dzierwa,34,Rzeszów,Marketing,7494,10,False,junior,2024
995,Antoni,Siejak,22,Białystok,IT,11271,0,False,mid,2023
996,Oskar,Orawiec,39,Wrocław,Finance,9419,3,False,mid,2011
997,Józef,Lenc,39,Kraków,Finance,10842,13,False,mid,2010
998,Tymon,Matla,36,Warszawa,IT,10773,11,False,mid,2012
999,Piotr,Weremczuk,62,Poznań,Operations,6369,40,False,junior,2018
1000,Natasza,Szeja,37,Rzeszów,Operations,10128,3,False,mid,2017
